,0
38667,4.36
38668,-0.33
38669,1.57
38670,0.24
38671,-5.03
38672,2.67
38673,2.41
38674,1.46
38675,4.23
38676,-5.37
38677,5.82
38678,5.45
38679,-4.79
38680,4.17
38681,2.01
38682,5.51
38683,-3.67
38684,2.12
38685,3.64
38686,0.78
38687,-5.07
38688,3.85
38689,2.06
38690,2.75
38691,2.45
38692,4.77
38693,0.29
38694,4.53
38695,4.46
38696,4.59
38697,4.92
38698,5.78
38699,2.85
38700,-0.13
38701,-1.56
38702,-1.23
38703,3.07
38704,-5.08
38705,-0.22
38706,1.75
38707,2.56
38708,4.25
38709,3.39
38710,3.96
38711,1.98
38712,-4.71
38713,4.6
38714,3.67
38715,4.55
38716,2.67
38717,2.72
38718,0.46
38719,0.93
38720,4.1
38721,-0.11
38722,3.57
38723,2.63
38724,3.91
38725,5.55
38726,3.04
38727,4.86
38728,3.32
38729,-4.35
38730,2.3
38731,2.8
38732,3.55
38733,2.99
38734,3.57
38735,2.11
38736,0.46
38737,1.85
38738,3.23
38739,2.88
38740,4.52
38741,2.37
38742,-3.92
38743,2.99
38744,1.47
38745,-4.08
38746,-0.49
38747,4.61
38748,2.73
38749,2.14
38750,6.91
38751,-6.75
38752,0.86
38753,1.59
38754,0.9
38755,3.7
38756,2.95
38757,-4.39
38758,3.73
38759,5.65
38760,1.09
38761,1.61
38762,-3.05
38763,2.27
38764,5.69
38765,5.32
38766,2.24
38767,1.54
38768,0.79
38769,1.43
38770,5.35
38771,0.78
38772,-0.16
38773,2.58
38774,3.7
38775,3.77
38776,5.07
38777,-2.83
38778,3.31
38779,1.88
38780,3.45
38781,4.62
38782,2.78
38783,-0.76
38784,1.27
38785,4.52
38786,3.55
38787,3.68
38788,2.93
38789,-0.66
38790,-1.48
38791,2.67
38792,1.53
38793,0.95
38794,6.05
38795,2.54
38796,3.97
38797,6.51
38798,4.57
38799,-1.29
38800,-1.68
38801,5.31
38802,4.36
38803,5.81
38804,2.12
38805,2.4
38806,0.73
38807,0.3
38808,0.12
38809,4.05
38810,-3.95
38811,4.97
38812,-2.3
38813,1.39
38814,-0.63
38815,1.24
38816,1.59
38817,-5.27
38818,3.03
38819,3.4
38820,1.4
38821,2.89
38822,4.08
38823,0.86
38824,2.56
38825,1.57
38826,4.44
38827,3.01
38828,1.9
38829,-5.6
38830,4.28
38831,3.58
38832,4.03
38833,1.83
38834,-1.7
38835,2.93
38836,-7.57
38837,0.38
38838,1.31
38839,-0.94
38840,2.06
38841,-1.47
38842,3.09
38843,1.67
38844,2.25
38845,3.86
38846,1.95
38847,0.01
38848,5.31
38849,2.76
38850,2.08
38851,4.66
38852,0.22
38853,1.75
38854,4.74
38855,3.94
38856,3.13
38857,4.05
38858,2.05
38859,3.05
38860,-1.08
38861,3.69
38862,3.15
38863,2.17
38864,0.83
38865,2.26
38866,-1.92
38867,1.67
38868,3.42
38869,0.85
38870,2.27
38871,-2.22
38872,3.88
38873,-1.06
38874,-1.26
38875,1.03
38876,0.47
38877,3.52
38878,3.02
38879,1.25
38880,1.6
38881,0.42
38882,3.2
38883,0.95
38884,0.88
38885,4.15
38886,3.43
38887,4.47
38888,3.65
38889,4.54
38890,1.07
38891,2.99
38892,3.97
38893,1.25
38894,0.21
38895,2.38
38896,1.78
38897,5.02
38898,1.83
38899,4.44
38900,3.58
38901,-7.5
38902,3.31
38903,2.41
38904,1.28
38905,3.37
38906,0.41
38907,0.29
38908,1.77
38909,-4.79
38910,5.71
38911,2.14
38912,-5.74
38913,2.29
38914,3.6
38915,3.55
38916,-2.27
38917,2.83
38918,-2.13
38919,4.9
38920,5.08
38921,0.53
38922,0.25
38923,3.76
38924,1.93
38925,3.3
38926,-0.32
38927,-2.23
38928,5.52
38929,2.12
38930,0.69
38931,2.16
38932,-1.74
38933,3.4
38934,3.83
38935,0.74
38936,-1.19
38937,1.9
38938,-1.75
38939,3.93
38940,2.17
38941,2.47
38942,6.24
38943,3.94
38944,-2.03
38945,1.79
38946,1.63
38947,3.67
38948,4.95
38949,-0.12
38950,3.16
38951,-1.54
38952,2.83
38953,-3.49
38954,3.69
38955,5.9
38956,0.17
38957,3.28
38958,2.85
38959,-4.54
38960,4.65
38961,5.26
38962,2.17
38963,-4.06
38964,5.71
38965,3.23
38966,5.08
38967,3.15
38968,1.65
38969,3.05
38970,4.8
38971,-0.82
38972,1.57
38973,2.29
38974,-6.48
38975,3.07
38976,6.14
38977,6.69
38978,0.93
38979,0.08
38980,1.62
38981,0.93
38982,5.26
38983,3.77
38984,-0.75
38985,1.37
38986,1.78
38987,2.46
38988,3.81
38989,2.43
38990,1.35
38991,-3.71
38992,3.24
38993,4.4
38994,-0.89
38995,2.99
38996,2.93
38997,3.68
38998,4.65
38999,2.57
39000,1.75
39001,-1.32
39002,3.46
39003,-0.14
39004,2.01
39005,-4.86
39006,5.06
39007,4.42
39008,2.5
39009,1.67
39010,0.97
39011,2.86
39012,2.7
39013,5.25
39014,2.65
39015,5.77
39016,5.21
39017,2.79
39018,4.31
39019,2.19
39020,0.83
39021,4.1
39022,-0.83
39023,-2.04
39024,0.2
39025,2.2
39026,2.01
39027,5.17
39028,4.91
39029,-0.19
39030,5.36
39031,1.34
39032,1.76
39033,3.89
39034,2.4
39035,3.04
39036,-4.96
39037,2.6
39038,1.25
39039,0.77
39040,4.71
39041,1.74
39042,3.45
39043,2.93
39044,4.88
39045,2.88
39046,5.78
39047,3.51
39048,-1.26
39049,-5.5
39050,0.45
39051,4.5
39052,3.4
39053,-0.33
39054,5.25
39055,1.67
39056,0.96
39057,2.67
39058,-2.28
39059,4.59
39060,3.22
39061,2.67
39062,3.54
39063,5.15
39064,2.81
39065,5.8
39066,2.24
39067,-2.1
39068,4.11
39069,3.28
39070,4.56
39071,-6.1
39072,-1.13
39073,0.21
39074,4.29
39075,5.35
39076,3.88
39077,3.69
39078,3.34
39079,2.54
39080,3.96
39081,4.74
39082,4.25
39083,2.66
39084,-1.81
39085,3.15
39086,3.88
39087,1.35
39088,5.74
39089,3.34
39090,1.66
39091,0.64
39092,3.92
39093,1.13
39094,2.82
39095,3.74
39096,2.59
39097,2.69
39098,3.03
39099,1.9
39100,0.57
39101,2.33
39102,5.33
39103,1.93
39104,0.58
39105,4.63
39106,5.71
39107,0.21
39108,2.04
39109,2.51
39110,5.11
39111,3.16
39112,3.36
39113,2.18
39114,3.93
39115,3.88
39116,3.49
39117,-1.18
39118,5.13
39119,-4.55
39120,0.63
39121,0.3
39122,-3.0
39123,4.36
39124,-6.44
39125,2.9
39126,1.69
39127,3.95
39128,3.75
39129,4.04
39130,-3.1
39131,1.85
39132,-1.51
39133,2.28
39134,2.85
39135,4.26
39136,1.43
39137,1.32
39138,5.51
39139,9.18
39140,2.53
39141,3.53
39142,5.95
39143,-1.38
39144,4.4
39145,3.65
39146,-3.76
39147,1.44
39148,4.77
39149,4.38
39150,4.41
39151,2.72
39152,2.19
39153,4.44
39154,1.46
39155,3.92
39156,4.33
39157,0.67
39158,3.5
39159,1.29
39160,2.39
39161,5.28
39162,1.91
39163,6.04
39164,2.25
39165,0.91
39166,2.4
39167,-3.25
39168,3.46
39169,1.5
39170,0.67
39171,2.8
39172,2.04
39173,4.4
39174,2.37
39175,-2.5
39176,0.92
39177,-5.99
39178,5.09
39179,2.63
39180,-0.04
39181,-3.53
39182,4.48
39183,-2.3
39184,3.95
39185,0.41
39186,2.18
39187,1.94
39188,1.68
39189,-6.03
39190,3.48
39191,2.69
39192,0.85
39193,0.09
39194,2.51
39195,-5.22
39196,0.95
39197,1.04
39198,2.99
39199,-0.6
39200,4.47
39201,4.8
39202,2.71
39203,-5.35
39204,2.39
39205,4.51
39206,-4.67
39207,-3.64
39208,5.27
39209,4.26
39210,4.48
39211,0.17
39212,0.18
39213,4.6
39214,3.26
39215,-0.5
39216,2.29
39217,0.56
39218,-6.98
39219,-0.69
39220,4.26
39221,5.39
39222,5.05
39223,3.04
39224,0.55
39225,1.66
39226,4.42
39227,2.15
39228,5.23
39229,3.69
39230,8.61
39231,2.5
39232,4.31
39233,4.85
39234,-0.99
39235,-0.82
39236,3.55
39237,2.31
39238,-2.79
39239,-3.43
39240,0.88
39241,4.13
39242,-1.19
39243,-1.15
39244,3.25
39245,3.28
39246,2.8
39247,2.28
39248,-5.57
39249,2.19
39250,0.18
39251,4.16
39252,-1.4
39253,5.29
39254,4.84
39255,3.64
39256,-0.61
39257,3.62
39258,0.8
39259,-0.33
39260,1.81
39261,1.11
39262,2.04
39263,-5.01
39264,1.76
39265,4.48
39266,2.01
39267,2.12
39268,5.31
39269,-6.82
39270,4.69
39271,-4.45
39272,4.2
39273,3.43
39274,1.84
39275,-5.51
39276,2.46
39277,4.73
39278,5.02
39279,3.07
39280,1.66
39281,1.37
39282,-2.59
39283,3.93
39284,1.9
39285,1.08
39286,3.49
39287,4.73
39288,-0.36
39289,2.17
39290,-3.16
39291,-0.34
39292,5.24
39293,1.27
39294,-3.11
39295,3.19
39296,1.88
39297,1.94
39298,4.91
39299,3.92
39300,2.46
39301,3.29
39302,2.93
39303,3.18
39304,1.33
39305,0.35
39306,2.11
39307,4.0
39308,3.53
39309,5.78
39310,5.94
39311,5.62
39312,1.56
39313,3.11
39314,3.99
39315,4.96
39316,2.13
39317,0.8
39318,2.42
39319,1.51
39320,2.15
39321,3.61
39322,3.38
39323,-4.12
39324,0.69
39325,3.18
39326,-0.52
39327,-0.09
39328,4.83
39329,3.52
39330,-1.77
39331,0.48
39332,0.25
39333,4.51
39334,0.0
39335,-0.52
39336,-5.77
39337,5.04
39338,3.91
39339,1.87
39340,-1.26
39341,4.34
39342,5.44
39343,4.24
39344,2.75
39345,-0.2
39346,-3.39
39347,-3.72
39348,2.88
39349,4.96
39350,-2.23
39351,3.33
39352,1.72
39353,3.75
39354,4.16
39355,2.86
39356,4.75
39357,7.58
39358,2.87
39359,3.81
39360,-0.61
39361,2.84
39362,3.12
39363,4.05
39364,4.86
39365,4.18
39366,5.75
39367,1.29
39368,1.41
39369,1.72
39370,-1.41
39371,3.04
39372,3.37
39373,2.42
39374,4.9
39375,5.1
39376,3.67
39377,0.68
39378,-0.85
39379,-6.49
39380,-3.23
39381,1.83
39382,2.2
39383,3.67
39384,3.31
39385,4.12
39386,3.86
39387,1.98
39388,3.34
39389,3.51
39390,1.4
39391,4.42
39392,-0.67
39393,5.16
39394,-1.14
39395,1.75
39396,2.18
39397,-0.32
39398,3.5
39399,2.74
39400,4.65
39401,0.67
39402,1.74
39403,0.77
39404,-0.2
39405,3.32
39406,1.09
39407,3.0
39408,4.35
39409,1.88
39410,-1.89
39411,4.7
39412,5.27
39413,3.02
39414,2.08
39415,4.29
39416,5.04
39417,-1.57
39418,3.08
39419,2.82
39420,3.59
39421,0.67
39422,1.22
39423,6.34
39424,0.82
39425,5.53
39426,0.35
39427,-0.03
39428,2.52
39429,1.57
39430,-0.58
39431,4.49
39432,1.18
39433,2.9
39434,4.28
39435,1.72
39436,2.63
39437,-6.36
39438,3.2
39439,2.96
39440,2.53
39441,1.71
39442,-0.17
39443,-1.3
39444,-0.77
39445,3.88
39446,6.27
39447,-6.15
39448,-4.44
39449,4.16
39450,3.84
39451,0.61
39452,1.61
39453,1.94
39454,0.45
39455,0.35
39456,2.06
39457,5.08
39458,3.14
39459,1.37
39460,0.87
39461,5.72
39462,-0.48
39463,3.27
39464,6.71
39465,4.53
39466,6.18
39467,2.4
39468,2.44
39469,3.24
39470,4.99
39471,1.01
39472,1.8
39473,0.4
39474,2.88
39475,4.6
39476,-2.43
39477,4.03
39478,-0.43
39479,-0.65
39480,5.74
39481,1.54
39482,-2.28
39483,-0.13
39484,4.31
39485,-0.12
39486,-2.51
39487,2.34
39488,0.2
39489,1.6
39490,1.54
39491,0.3
39492,-6.8
39493,1.07
39494,-0.88
39495,-4.89
39496,2.65
39497,3.91
39498,-3.66
39499,3.02
39500,3.03
39501,-0.92
39502,4.5
39503,-3.92
39504,2.93
39505,-4.04
39506,-0.25
39507,3.21
39508,5.79
39509,8.28
39510,-2.64
39511,-3.82
39512,2.98
39513,4.83
39514,5.37
39515,4.37
39516,3.08
39517,5.5
39518,2.08
39519,4.43
39520,-2.55
39521,2.36
39522,2.12
39523,3.89
39524,-1.95
39525,3.28
39526,1.96
39527,1.94
39528,-4.02
39529,1.43
39530,5.31
39531,0.41
39532,2.17
39533,-1.44
39534,1.5
39535,5.19
39536,1.2
39537,3.1
39538,1.33
39539,0.11
39540,4.35
39541,2.48
39542,-2.94
39543,4.54
39544,5.44
39545,-2.41
39546,-1.07
39547,4.56
39548,3.49
39549,-0.05
39550,2.68
39551,3.63
39552,4.56
39553,1.41
39554,2.25
39555,3.21
39556,4.71
39557,-0.69
39558,-1.86
39559,4.04
39560,2.67
39561,2.15
39562,2.4
39563,1.88
39564,2.9
39565,-1.1
39566,4.19
39567,4.13
39568,1.43
39569,0.92
39570,-7.08
39571,5.22
39572,1.02
39573,4.35
39574,-0.44
39575,-5.88
39576,1.49
39577,2.61
39578,3.2
39579,4.63
39580,5.39
39581,5.11
39582,-4.5
39583,3.06
39584,1.69
39585,4.18
39586,1.35
39587,2.62
39588,-2.02
39589,2.78
39590,-0.95
39591,5.41
39592,3.76
39593,4.53
39594,2.12
39595,-2.43
39596,3.52
39597,4.59
39598,1.98
39599,3.68
39600,3.79
39601,-2.11
39602,4.44
39603,2.78
39604,3.8
39605,1.09
39606,3.14
39607,4.38
39608,4.18
39609,6.25
39610,4.93
39611,-0.66
39612,2.8
39613,-2.66
39614,3.2
39615,5.67
39616,-3.39
39617,3.61
39618,0.05
39619,-2.4
39620,5.87
39621,3.82
39622,2.68
39623,3.92
39624,-0.23
39625,1.06
39626,2.59
39627,4.46
39628,-6.35
39629,3.45
39630,-0.42
39631,-0.92
39632,1.97
39633,1.99
39634,6.09
39635,4.01
39636,-0.79
39637,0.49
39638,1.96
39639,1.79
39640,7.01
39641,4.4
39642,4.9
39643,3.53
39644,0.31
39645,4.19
39646,-2.57
39647,5.48
39648,0.85
39649,4.47
39650,4.77
39651,2.33
39652,5.65
39653,1.11
39654,-0.75
39655,3.95
39656,2.35
39657,1.2
39658,0.5
39659,1.64
39660,2.59
39661,-4.68
39662,0.77
39663,2.6
39664,0.71
39665,3.63
39666,2.78
39667,-1.33
39668,-2.26
39669,2.26
39670,-1.98
39671,3.15
39672,3.33
39673,2.68
39674,-1.13
39675,-2.84
39676,3.39
39677,-7.2
39678,5.69
39679,-1.44
39680,0.8
39681,0.64
39682,-0.63
39683,-3.82
39684,3.18
39685,3.39
39686,0.45
39687,9.07
39688,2.03
39689,-2.09
39690,1.85
39691,3.17
39692,1.48
39693,1.47
39694,0.53
39695,2.98
39696,-1.5
39697,3.49
39698,3.86
39699,1.53
39700,1.15
39701,4.89
39702,3.22
39703,2.63
39704,5.96
39705,2.76
39706,1.61
39707,3.69
39708,4.8
39709,2.65
39710,-4.18
39711,4.29
39712,4.81
39713,3.53
39714,3.33
39715,3.46
39716,1.17
39717,2.06
39718,4.2
39719,5.88
39720,4.33
39721,2.31
39722,3.03
39723,3.95
39724,1.24
39725,3.07
39726,0.44
39727,3.86
39728,3.76
39729,1.47
39730,5.42
39731,2.1
39732,1.62
39733,0.79
39734,0.58
39735,4.07
39736,0.66
39737,1.89
39738,-4.28
39739,1.09
39740,3.45
39741,4.17
39742,-3.35
39743,2.11
39744,1.35
39745,2.08
39746,1.67
39747,3.59
39748,6.03
39749,0.16
39750,3.53
39751,-1.72
39752,-0.57
39753,2.02
39754,-0.71
39755,-1.29
39756,5.73
39757,5.53
39758,0.44
39759,2.78
39760,4.07
39761,-1.56
39762,2.39
39763,1.48
39764,3.19
39765,0.06
39766,5.5
39767,0.77
39768,3.64
39769,4.76
39770,-1.65
39771,3.15
39772,1.12
39773,4.69
39774,-6.16
39775,3.0
39776,1.04
39777,5.91
39778,1.53
39779,4.55
39780,-1.4
39781,1.96
39782,2.86
39783,3.03
39784,2.69
39785,0.83
39786,-0.17
39787,1.16
39788,3.69
39789,1.35
39790,2.31
39791,2.87
39792,1.14
39793,-0.44
39794,3.68
39795,0.82
39796,2.84
39797,3.07
39798,2.33
39799,4.06
39800,2.17
39801,4.33
39802,1.7
39803,1.72
39804,3.67
39805,0.86
39806,4.81
39807,3.66
39808,2.84
39809,2.37
39810,-3.72
39811,5.74
39812,-3.44
39813,1.79
39814,4.25
39815,0.7
39816,0.63
39817,6.35
39818,2.86
39819,2.44
39820,-1.04
39821,4.9
39822,4.1
39823,0.9
39824,1.42
39825,1.41
39826,2.66
39827,1.57
39828,3.04
39829,3.05
39830,-3.12
39831,5.39
39832,1.54
39833,3.82
39834,3.68
39835,2.19
39836,4.81
39837,3.8
39838,0.66
39839,-1.15
39840,3.07
39841,4.65
39842,4.66
39843,1.99
39844,4.82
39845,-0.24
39846,-4.25
39847,1.89
39848,4.7
39849,-0.43
39850,-2.66
39851,2.3
39852,5.09
39853,5.77
39854,9.87
39855,3.86
39856,2.21
39857,2.1
39858,-0.22
39859,1.06
39860,1.59
39861,5.12
39862,3.88
39863,0.66
39864,-3.1
39865,-3.61
39866,-6.29
39867,4.23
39868,3.28
39869,3.37
39870,3.56
39871,2.42
39872,2.72
39873,4.22
39874,3.17
39875,8.34
39876,2.35
39877,3.21
39878,1.05
39879,0.73
39880,-2.38
39881,2.51
39882,2.23
39883,3.26
39884,1.18
39885,1.43
39886,2.87
39887,-0.3
39888,2.77
39889,-1.91
39890,3.46
39891,3.75
39892,-4.64
39893,4.7
39894,4.51
39895,-3.33
39896,-5.24
39897,3.89
39898,3.64
39899,2.33
39900,2.21
39901,3.28
39902,-4.08
39903,3.37
39904,7.53
39905,1.18
39906,0.47
39907,0.76
39908,1.12
39909,3.01
39910,2.5
39911,3.72
39912,6.04
39913,-2.35
39914,3.57
39915,0.65
39916,6.63
39917,3.71
39918,1.1
39919,2.65
39920,-2.44
39921,3.93
39922,3.52
39923,2.67
39924,3.63
39925,4.44
39926,-6.37
39927,-0.19
39928,2.88
39929,4.29
39930,-4.29
39931,2.19
39932,4.91
39933,2.33
39934,1.84
39935,0.31
39936,1.78
39937,3.1
39938,4.68
39939,2.22
39940,3.37
39941,5.27
39942,1.23
39943,1.3
39944,4.75
39945,2.93
39946,-0.43
39947,3.87
39948,-3.6
39949,0.62
39950,4.03
39951,-3.35
39952,4.6
39953,5.57
39954,2.13
39955,2.36
39956,2.92
39957,-0.49
39958,-3.54
39959,0.61
39960,4.57
39961,5.34
39962,3.0
39963,3.47
39964,1.72
39965,2.67
39966,1.77
39967,-1.62
39968,1.21
39969,1.66
39970,4.41
39971,4.31
39972,-4.95
39973,4.51
39974,1.92
39975,3.68
39976,4.0
39977,1.01
39978,4.95
39979,0.16
39980,2.98
39981,2.04
39982,3.61
39983,0.89
39984,1.48
39985,-0.71
39986,0.02
39987,-2.04
39988,-1.96
39989,4.2
39990,0.66
39991,1.57
39992,5.32
39993,5.46
39994,-0.79
39995,-2.02
39996,2.68
39997,1.9
39998,0.42
39999,5.67
40000,-2.4
40001,-4.18
40002,8.89
40003,0.33
40004,2.65
40005,2.46
40006,4.31
40007,0.71
40008,0.16
40009,-4.02
40010,2.86
40011,1.41
40012,-1.73
40013,-2.47
40014,-1.84
40015,4.57
40016,1.16
40017,4.3
40018,2.25
40019,1.61
40020,2.1
40021,6.26
40022,-0.2
40023,1.67
40024,3.54
40025,0.95
40026,1.79
40027,0.15
40028,0.02
40029,-2.71
40030,2.26
40031,4.05
40032,1.18
40033,1.18
40034,1.35
40035,-4.25
40036,5.97
40037,5.96
40038,-0.89
40039,1.54
40040,2.26
40041,1.56
40042,2.64
40043,-1.5
40044,0.3
40045,2.65
40046,-4.17
40047,2.29
40048,-3.9
40049,0.8
40050,2.96
40051,1.42
40052,0.63
40053,4.55
40054,-0.73
40055,-0.34
40056,3.98
40057,2.1
40058,3.85
40059,2.57
40060,1.59
40061,2.12
40062,-2.04
40063,3.82
40064,0.08
40065,2.91
40066,1.71
40067,4.88
40068,4.21
40069,3.27
40070,2.11
40071,0.34
40072,4.0
40073,1.69
40074,3.52
40075,2.53
40076,5.06
40077,1.03
40078,2.37
40079,2.59
40080,3.34
40081,2.51
40082,-5.75
40083,-3.41
40084,-3.0
40085,2.92
40086,3.58
40087,4.01
40088,2.35
40089,0.63
40090,2.77
40091,-4.42
40092,0.86
40093,5.34
40094,5.23
40095,5.27
40096,5.17
40097,5.8
40098,1.31
40099,4.13
40100,5.05
40101,4.75
40102,2.07
40103,2.48
40104,2.63
40105,0.67
40106,3.07
40107,1.94
40108,-6.87
40109,5.75
40110,3.08
40111,-0.62
40112,0.07
40113,2.73
40114,-3.26
40115,2.37
40116,-3.58
40117,1.26
40118,3.54
40119,0.12
40120,3.1
40121,1.01
40122,1.7
40123,4.54
40124,7.49
40125,4.63
40126,3.43
40127,-1.84
40128,1.8
40129,3.79
40130,3.68
40131,3.0
40132,-4.98
40133,6.8
40134,5.62
40135,-0.19
40136,4.94
40137,2.57
40138,1.41
40139,0.43
40140,2.58
40141,4.5
40142,-0.49
40143,-0.11
40144,2.02
40145,5.26
40146,2.45
40147,1.75
40148,4.14
40149,0.1
40150,2.3
40151,2.13
40152,2.21
40153,3.23
40154,4.71
40155,1.2
40156,2.57
40157,3.0
40158,1.18
40159,2.46
40160,1.65
40161,0.57
40162,2.81
40163,2.25
40164,-1.32
40165,3.09
40166,-0.44
40167,4.26
40168,2.0
40169,-0.47
40170,3.65
40171,0.4
40172,0.34
40173,3.54
40174,5.11
40175,1.22
40176,4.79
40177,0.5
40178,6.6
40179,1.4
40180,3.27
40181,1.68
40182,-1.23
40183,3.18
40184,1.52
40185,1.85
40186,1.79
40187,-0.51
40188,4.42
40189,3.89
40190,1.99
40191,6.4
40192,0.52
40193,2.86
40194,1.95
40195,5.6
40196,-6.36
40197,-0.13
40198,2.2
40199,3.85
40200,4.17
40201,-3.12
40202,-1.39
40203,0.57
40204,6.25
40205,-1.44
40206,1.1
40207,4.19
40208,4.29
40209,1.9
40210,-1.61
40211,4.11
40212,1.38
40213,0.87
40214,1.55
40215,1.21
40216,3.79
40217,5.22
40218,1.29
40219,5.3
40220,-3.43
40221,2.35
40222,3.08
40223,1.07
40224,1.49
40225,2.3
40226,5.7
40227,5.94
40228,3.58
40229,0.33
40230,3.2
40231,5.48
40232,5.09
40233,1.78
40234,2.12
40235,0.05
40236,3.66
40237,-0.92
40238,3.42
40239,1.6
40240,-1.51
40241,-1.83
40242,3.26
40243,1.97
40244,3.46
40245,3.62
40246,0.62
40247,-2.87
40248,-0.26
40249,2.61
40250,-1.04
40251,2.19
40252,-1.06
40253,2.76
40254,1.77
40255,4.78
40256,3.29
40257,-0.77
40258,5.87
40259,4.17
40260,4.15
40261,3.35
40262,1.64
40263,-0.25
40264,0.32
40265,2.81
40266,-2.02
40267,-2.37
40268,4.67
40269,2.11
40270,-2.13
40271,4.18
40272,4.94
40273,-1.47
40274,-0.1
40275,1.96
40276,3.24
40277,1.11
40278,4.82
40279,4.17
40280,1.82
40281,5.04
40282,5.93
40283,-6.01
40284,3.65
40285,1.46
40286,0.54
40287,2.47
40288,3.4
40289,-0.09
40290,2.73
40291,-6.22
40292,2.73
40293,3.09
40294,4.64
40295,0.14
40296,1.06
40297,2.93
40298,2.96
40299,0.69
40300,0.1
40301,-0.21
40302,3.43
40303,2.51
40304,4.15
40305,-1.45
40306,2.98
40307,2.89
40308,2.85
40309,1.48
40310,0.44
40311,1.94
40312,-1.02
40313,-4.24
40314,4.68
40315,3.7
40316,2.26
40317,3.67
40318,5.01
40319,2.46
40320,3.4
40321,1.24
40322,-1.55
40323,0.27
40324,3.41
40325,5.34
40326,2.04
40327,0.42
40328,-3.89
40329,4.02
40330,1.67
40331,-0.85
40332,5.02
40333,2.61
40334,1.63
40335,2.67
40336,-1.51
40337,1.06
40338,2.13
40339,4.9
40340,-2.44
40341,2.95
40342,-0.36
40343,1.99
40344,5.29
40345,3.87
40346,2.89
40347,1.47
40348,4.4
40349,2.04
40350,2.96
40351,-1.74
40352,2.78
40353,9.29
40354,3.44
40355,4.77
40356,2.62
40357,-1.08
40358,6.91
40359,4.45
40360,2.5
40361,4.25
40362,1.85
40363,0.05
40364,2.71
40365,3.56
40366,-3.1
40367,6.0
40368,0.58
40369,4.44
40370,4.41
40371,3.8
40372,5.14
40373,2.11
40374,1.58
40375,-2.63
40376,1.19
40377,0.85
40378,0.87
40379,4.07
40380,-3.56
40381,3.42
40382,4.52
40383,2.23
40384,4.84
40385,3.13
40386,3.41
40387,-2.53
40388,6.81
40389,4.53
40390,2.1
40391,-0.17
40392,1.22
40393,2.36
40394,2.51
40395,5.49
40396,2.73
40397,3.59
40398,2.14
40399,2.28
40400,0.25
40401,-3.19
40402,0.83
40403,-2.28
40404,3.77
40405,2.17
40406,3.47
40407,1.83
40408,-0.09
40409,4.14
40410,1.87
40411,4.29
40412,6.41
40413,0.87
40414,4.59
40415,-2.18
40416,2.96
40417,2.19
40418,4.66
40419,3.2
40420,1.99
40421,1.26
40422,-1.58
40423,3.22
40424,4.89
40425,1.8
40426,2.49
40427,2.95
40428,5.99
40429,2.31
40430,4.28
40431,-1.4
40432,4.27
40433,1.86
40434,5.19
40435,4.25
40436,0.2
40437,-0.63
40438,3.89
40439,4.87
40440,4.24
40441,2.06
40442,1.35
40443,-0.35
40444,5.54
40445,4.78
40446,0.18
